ID	Node	Type
47918	JPEXIAFNQPOCQB-DQYNUQQLSA-N	Drug
47919	JPFWJDMDPLEUBD-ITJAGOAWSA-N	Drug
47920	JPHBJDDGVQSIGJ-ABNCGODKSA-N	Drug
47921	JPGXGLQWIXJXMB-YNOLVQETSA-N	Drug
47922	JPBBNLWRCVBGJS-KCAUTNRHSA-N	Drug
47923	JPBGHWKYWUEIOT-XYTTVBAYSA-N	Drug
47924	JPBGLQJDCUZXEF-UHFFFAOYSA-N	Drug
47925	JPBGMZDTPVGGMQ-ULQDDVLXSA-N	Drug
47926	JPBLMJWFNVIEST-PGRGYFNBSA-N	Drug
47927	JPBPZIJXUXANRK-UHFFFAOYSA-N	Drug
47928	JPGYRFJJNVYGPI-UHFFFAOYSA-N	Drug
47929	JPBWSFGLZWQGEZ-UHFFFAOYSA-N	Drug
47930	JPBZVOIXIPLNNZ-KRWDZBQOSA-N	Drug
47931	JPCHYAUKOUGOIB-HJGDQZAQSA-N	Drug
47932	JPCTZWFFRZZTMM-LWYYNNOASA-N	Drug
47933	JPEQATLMKATGAQ-JOONIPAFSA-N	Drug
47934	JPESOGFYFXAURP-XFXZXTDPSA-N	Drug
47935	JPGWTZORMBTNMF-UHFFFAOYSA-N	Drug
47936	JPBYRMUCCOLYTQ-UHFFFAOYSA-N	Drug
47937	JOUMXYIISHXANV-RWBIAYFFSA-N	Drug
47938	JPFWXYHSHUIUDU-GXTWGEPZSA-N	Drug
47939	JPGBWUBDJIISRF-UHFFFAOYSA-N	Drug
47940	JOWRFSPJFXLGGY-UHFFFAOYSA-N	Drug
47941	JOWTUFDWMRQOEN-MRXNPFEDSA-N	Drug
47942	JOWVGZMGFFSVRV-UHFFFAOYSA-N	Drug
47943	JOWWLIXWCOGMJD-UHFFFAOYSA-N	Drug
47944	JOWXEOWXZDXSSA-NCWIXMTMSA-N	Drug
47945	JOXALXLPZGEBOM-UHFFFAOYSA-N	Drug
47946	JOWPMOZFULLYTJ-UHIISALHSA-N	Drug
47947	JOXIIFVCSATTDH-IHPCNDPISA-N	Drug
47948	JOUFKROXUSGCKL-IZVMNLJQSA-N	Drug
47949	JOUFKROXUSGCKL-LGVUCKNBSA-N	Drug
47950	JOUFKROXUSGCKL-NOMHHCBYSA-N	Drug
47951	JOUFKROXUSGCKL-PBDKAQRYSA-N	Drug
47952	JOUIQRNQJGXQDC-ZYUZMQFOSA-L	Drug
47953	JOUIQRNQJGXQDC-ZYUZMQFOSA-O	Drug
47954	JOVLCJDINAUYJW-VWUMJDOOSA-M	Drug
47955	JPFXYNDBKFIYLX-UHFFFAOYSA-N	Drug
47956	JOWPMOZFULLYTJ-COPLHBTASA-N	Drug
47957	JOWMWYLIOYWSIU-HRJDBTAOSA-N	Drug
47958	JPGBXANAQYHTLA-DRZSPHRISA-N	Drug
47959	JPGKQPWEFBWKDM-XVMBTQODSA-N	Drug
47960	JPGOJQJBPLCRQP-UHFFFAOYSA-N	Drug
47961	JPGPUDPYOLBVEE-FQEVSTJZSA-N	Drug
47962	JPGPUDPYOLBVEE-HXUWFJFHSA-N	Drug
47963	JPASHCUBVCPLBJ-JYCIKRDWSA-N	Drug
47964	JOWOWIZUAITHGQ-YVMONPNESA-N	Drug
47965	JOVLCJDINAUYJW-VWUMJDOOSA-N	Drug
47966	JOVUJYNAMNTBJE-UHFFFAOYSA-N	Drug
47967	JOVXGJFDWIAZDW-UHFFFAOYSA-N	Drug
47968	JOVYBWHPTQRVNZ-UHFFFAOYSA-N	Drug
47969	JOWMSAFVOHFDDE-JWCMQKGQSA-N	Drug
47970	JOWMSAFVOHFDDE-OQFPLCJNSA-N	Drug
47971	JOWMTYWOBJALGB-UHFFFAOYSA-N	Drug
47972	JOVOSQBPPZZESK-UHFFFAOYSA-N	Drug
47973	JSKGNHCHUPJTOQ-UHFFFAOYSA-N	Drug
47974	JSKGNHCHUPJTOQ-YJTIBDQXSA-N	Drug
47975	JSKHHRWONMXCPX-ZFHAQQOMSA-N	Drug
47976	JLURGIFQNZBRAB-CJXMTMHDSA-N	Drug
47977	JLURERWJFCNPBC-UHFFFAOYSA-N	Drug
47978	JLUQTCXCAFSSLD-NXEZZACHSA-N	Drug
47979	JLUIOEOHOOLSJC-UHFFFAOYSA-N	Drug
47980	JLUIBPKTLSDZFC-RRLQHWKASA-N	Drug
47981	JLUIBPKTLSDZFC-JVZPJKKJSA-N	Drug
47982	JLUAARRGSDKZGD-UHFFFAOYSA-N	Drug
47983	JLTZJSMHAJUVNI-OLOWAZIMSA-N	Drug
47984	JLSMJUFCCBIUFG-PCCBWWKXSA-N	Drug
47985	JLSMJUFCCBIUFG-NJDAHSKKSA-N	Drug
47986	JLQUIXNDPZUYKC-UHFFFAOYSA-N	Drug
47987	JLQUFIHWVLZVTJ-UHFFFAOYSA-N	Drug
47988	JLQSXXWTCJPCBC-UHFFFAOYSA-N	Drug
47989	JLSMJUFCCBIUFG-HKBOAZHASA-N	Drug
47990	JLQSXXWTCJPCBC-FIBGUPNXSA-N	Drug
47991	JLQSDPUKMIJEII-UHFFFAOYSA-N	Drug
47992	JLQNHALFVCURHW-UHFFFAOYSA-N	Drug
47993	JLURSCHFCUHCJF-RJESQKRESA-N	Drug
47994	JLRIYLNGSBNQBF-UHFFFAOYSA-N	Drug
47995	JLRYUVYGEMROPN-GQBFXJAWSA-N	Drug
47996	JLRYUVYGEMROPN-SHIAZTOBSA-N	Drug
47997	JLSCHGSDHIXCDX-UHFFFAOYSA-N	Drug
47998	JLSGWGFUNKKVBT-FMDNSJKISA-N	Drug
47999	JLURSCHFCUHCJF-FEEANGJJSA-N	Drug
48000	JLSKPBDKNIXMBS-VIFPVBQESA-O	Drug
48001	JLSMJUFCCBIUFG-HBMCJLEFSA-N	Drug
48002	JLRGEXVZRFPGSD-DZAZWCTESA-N	Drug
48003	JLQXGEOSIHYKNN-UHFFFAOYSA-N	Drug
48004	JLQAHGGMRAJUMJ-NSCUHMNNSA-N	Drug
48005	JLQFJRRWDWBGRV-OIFXTYEKSA-N	Drug
48006	JLQKIPRBSDZAAV-UHFFFAOYSA-N	Drug
48007	JLSMJUFCCBIUFG-ACRUOGEOSA-N	Drug
48008	JLURSCHFCUHCJF-GHIUXRNCSA-N	Drug
48009	JLURSCHFCUHCJF-HCUOBIAZSA-N	Drug
48010	JLURSCHFCUHCJF-HQKZVIGLSA-N	Drug
48011	JLTRPFNFKJZRBM-BKZRQWESSA-N	Drug
48012	JLTRPFNFKJZRBM-RQOKZZPKSA-N	Drug
48013	JLSVDPQAIKFBTO-OMCRQDLASA-N	Drug
48014	JMHJVLCQKIFLRZ-UHFFFAOYSA-N	Drug
48015	JMHSCWJIDIKGNZ-UHFFFAOYSA-N	Drug
48016	JMHUVLCRYBTWKZ-RMKNXTFCSA-N	Drug
48017	JLTQXEOXIJMCLZ-ZVZYQTTQSA-N	Drug
48018	JMIAZDVHNCCPDM-DAFCLMLCSA-N	Drug
48019	JMIAZDVHNCCPDM-PFDNRQJHSA-N	Drug
48020	JMIAZDVHNCCPDM-PMJXBNNDSA-N	Drug
48021	JMIAZDVHNCCPDM-QLMFUGSGSA-N	Drug
48022	JMIAZDVHNCCPDM-UHFFFAOYSA-N	Drug
48023	JMIAZDVHNCCPDM-XJKYNJMSSA-N	Drug
48024	JMIAZDVHNCCPDM-ZUNJVLJPSA-N	Drug
48025	JMIAZDVHNCCPDM-DQDWJNSRSA-N	Drug
48026	JLYDNXJQTBLQKZ-WMEUQYBGSA-N	Drug
48027	JLTPUKHHZYVRIM-UHFFFAOYSA-N	Drug
48028	JLTGEHTYNHUIRG-UHFFFAOYSA-N	Drug
48029	JLURSCHFCUHCJF-HRGDABNKSA-N	Drug
48030	JLURSCHFCUHCJF-JLFWUPFSSA-N	Drug
48031	JLURSCHFCUHCJF-LFYAFONDSA-N	Drug
48032	JLTZJSMHAJUVNI-FWYWDFRJSA-N	Drug
48033	JLTSTSRANGPLOQ-RIYZIHGNSA-N	Drug
48034	JLSMJUFCCBIUFG-PWRODBHTSA-N	Drug
48035	JLTNCZQNGBLBGO-MOPGFXCFSA-N	Drug
48036	JLSMJUFCCBIUFG-QHAWAJNXSA-N	Drug
48037	JLSPXYVUFSDGNY-UYRKPTJQSA-I	Drug
48038	JLSPXYVUFSDGNY-UYRKPTJQSA-N	Drug
48039	JLSQXYITDXJTKL-UHFFFAOYSA-N	Drug
48040	JLSMJUFCCBIUFG-NJYVYQBISA-N	Drug
48041	JLTAVYMIPYIVSP-XOEMIVIESA-N	Drug
48042	JLTDJTHDQAWBAV-UHFFFAOYSA-N	Drug
48043	JLSNWEWWUSOSMP-UHFFFAOYSA-N	Drug
48044	JLYBBRAAICDTIS-AYEHCKLZSA-N	Drug
48045	JLURSCHFCUHCJF-RKGZYEPBSA-N	Drug
48046	JLXVRFDTDUGQEE-YFKPBYRVSA-N	Drug
48047	JRMZBLUWBUFZGG-UHFFFAOYSA-N	Drug
48048	JRNKMLBWEKPKCU-CVJMUIIASA-N	Drug
48049	JRNKMLBWEKPKCU-GBRGSWSWSA-N	Drug
48050	JRNMITOICVFZHK-UHFFFAOYSA-N	Drug
48051	JRNPIVZDDPZRMJ-UHFFFAOYSA-N	Drug
48052	JRNUZHHDXNSOMO-UHFFFAOYSA-N	Drug
48053	JRMXFNXBSKZTRT-GQCTYLIASA-N	Drug
48054	JRNVZBWKYDBUCA-UHFFFAOYSA-N	Drug
48055	JOUFKROXUSGCKL-ISCCLHIJSA-N	Drug
48056	JOUFKROXUSGCKL-GNMOFYLKSA-N	Drug
48057	JLVSPVFPBBFMBE-HXSWCURESA-N	Drug
48058	JLVTVCRXFMLUIF-UHFFFAOYSA-N	Drug
48059	JLVVSXFLKOJNIY-OUBTZVSYSA-N	Drug
48060	JLVXNEUMPJYPPE-VMPITWQZSA-N	Drug
48061	JSWAQOSPCMGEOW-ALXMKQOSSA-N	Drug
48062	JLVZVGQWWZKQQV-VNTKHWCJSA-N	Drug
48063	JRMUNVKIHCOMHV-UHFFFAOYSA-M	Drug
48064	JRMIBKXNMDYCPR-UHFFFAOYSA-N	Drug
48065	JRPHGDYSKGJTKZ-UHFFFAOYSA-K	Drug
48066	JRPHGDYSKGJTKZ-UHFFFAOYSA-L	Drug
48067	JRNZEKJOUABUSM-IERDGZPVSA-N	Drug
48068	JRNZEGAFLBTZDT-IRMCVWCUSA-N	Drug
48069	JRNYSTBRLOBYJT-BAFVABHDSA-N	Drug
48070	JRLHSTVTOOELAF-QXPKXGMISA-N	Drug
48071	JRMKJOOJKCAEJK-UHFFFAOYSA-N	Drug
48072	JRLLKNNCOWNIBL-UHFFFAOYSA-N	Drug
48073	JRLTTZUODKEYDH-UHFFFAOYSA-N	Drug
48074	JRMBFEKUMNWOIE-UHFFFAOYSA-N	Drug
48075	JRMCISZDVLOTLR-BVSLBCMMSA-N	Drug
48076	JRMCISZDVLOTLR-ILWGZMRPSA-N	Drug
48077	JRMCJWMKLHLRLM-XZKUGGLCSA-N	Drug
48078	JRMHENSFGVGIDF-QTIDSXHJSA-N	Drug
48079	JRLOEMCOOZSCQP-UHFFFAOYSA-N	Drug
48080	JMIBHWXICSSLDW-YNNRPXNKSA-N	Drug
48081	JLWBGMDBXPZRMZ-USASGOJWSA-N	Drug
48082	JLWFCPLXNANORV-UHFFFAOYSA-N	Drug
48083	JLXJOKBWOBKOCH-HFOXQMJASA-N	Drug
48084	JLXJOKBWOBKOCH-YQIMAOPZSA-N	Drug
48085	JLXKTAQNHHXFHL-MFDVASPDSA-N	Drug
48086	JLYFCTQDENRSOL-VIFPVBQESA-N	Drug
48087	JLYHPTKRTMHIPL-GMLWSQIBSA-N	Drug
48088	JLYJQBHANCHTOW-OWYKRJLGSA-M	Drug
48089	JLVQHFRHPZEAPL-HVLKWGBISA-N	Drug
48090	JLYJQBHANCHTOW-OWYKRJLGSA-N	Drug
48091	JLYSXIINKUKSSB-UHFFFAOYSA-N	Drug
48092	JLYUZRKPDKHUTC-WDSOQIARSA-N	Drug
48093	JLYXXMFPNIAWKQ-CDRYSYESSA-N	Drug
48094	JLYFCTQDENRSOL-SECBINFHSA-N	Drug
48095	JLXLNASMFJDARQ-FEBORDJLSA-N	Drug
48096	JLXVMDWULWXBFV-UHFFFAOYSA-N	Drug
48097	JLYSGWXWSOZJMT-FPYGCLRLSA-N	Drug
48098	JLWCRSGTBCGNOC-UHFFFAOYSA-N	Drug
48099	JLVPPKZCHNVLJC-UHFFFAOYSA-N	Drug
48100	JLVHTNZNKOSCNB-YSVLISHTSA-N	Drug
48101	JLWLMGADIQFKRD-QSFUFRPTSA-N	Drug
48102	JLWTWYKAYOHXEM-UHFFFAOYSA-N	Drug
48103	JLWZLIQRYCTYBD-IHRRRGAJSA-N	Drug
48104	JLURSCHFCUHCJF-RSOWOKRSSA-N	Drug
48105	JLURSCHFCUHCJF-RYBWSMFQSA-N	Drug
48106	JLURSCHFCUHCJF-VZUSRKGYSA-N	Drug
48107	JLVNEHKORQFVQJ-PYIJOLGTSA-N	Drug
48108	JLURSCHFCUHCJF-XAYSYOTPSA-N	Drug
48109	JLUXAQQYENDYCX-UHFFFAOYSA-N	Drug
48110	JLUYQELLOPAXIJ-KPGSVVGFSA-N	Drug
48111	JLUZHPMTCUSKCL-NSCUHMNNSA-N	Drug
48112	JLVBSBMJQUMAMW-UHFFFAOYSA-N	Drug
48113	JLVFQWFTNVMTEG-UHFFFAOYSA-N	Drug
48114	JLVHEOAMDOYOTF-VIWVPWILSA-N	Drug
48115	JLUULHGEQBSZIV-SFHVURJKSA-N	Drug
48116	JMIFIYIEXODVTO-UHFFFAOYSA-N	Drug
48117	JMHHDSQNLZCCLT-YPDKBCJXSA-N	Drug
48118	JMHGBISEAGEKAI-NTSAOYMNSA-N	Drug
48119	JMEWTWWYMAVASU-ZANVPECISA-N	Drug
48120	JMEYCKSZNNDZKL-UHFFFAOYSA-N	Drug
48121	JMFHXJUNEGARRL-UHFFFAOYSA-N	Drug
48122	JMFKTFLARGGXCC-UHFFFAOYSA-N	Drug
48123	JMFOSJNGKJCTMJ-ZHZULCJRSA-N	Drug
48124	JMFPBCBLOVRSJS-UHFFFAOYSA-N	Drug
48125	JMEWFDUAFKVAAT-WDSKDSINSA-N	Drug
48126	JMDULECOHIXMNX-QWZLPWOZSA-N	Drug
48127	JMDQOFZFOJHOMU-UJPYTVAASA-N	Drug
48128	JMCRDEBJJPRTPV-UHFFFAOYSA-N	Drug
48129	JMCRDEBJJPRTPV-UPHRSURJSA-N	Drug
48130	JMCRLYORYXAMMG-CDYMVBJSSA-N	Drug
48131	JMCUQXTXLJEQSY-XKNYDFJKSA-N	Drug
48132	JMDFEVHVJUQIKK-UHFFFAOYSA-N	Drug
48133	JMDSVFSLIQKRFD-LIEMUPCESA-N	Drug
48134	JMDGBSYRPFFZBO-WHDWRCRCSA-N	Drug
48135	JMEWFDUAFKVAAT-UHFFFAOYSA-N	Drug
48136	JMEPDMXJKNDRBG-UHFFFAOYSA-M	Drug
48137	JLZAERUVCODZQO-VWCUIIQSSA-N	Drug
48138	JLZBFBIKPBNFQN-RYXAYRNZSA-N	Drug
48139	JLZCAZJGWNRXCI-XKBZYTNZSA-N	Drug
48140	JLZDKNJXWPLGFL-UHFFFAOYSA-N	Drug
48141	JMACEDIUUMWDIC-UHFFFAOYSA-N	Drug
48142	JMAFWCZDYHKNPQ-UHFFFAOYSA-N	Drug
48143	JMEVZOTUJQHGDZ-QPNXVFALSA-N	Drug
48144	JMAGDYLBMGAGJH-PLIFDBFSSA-N	Drug
48145	JMCOXFSCTGKLLB-FKBYEOEOSA-N	Drug
48146	JMDULECOHIXMNX-UHFFFAOYSA-N	Drug
48147	JMEBLXQAMLGEFR-AHGZMKODSA-N	Drug
48148	JMEBLXQAMLGEFR-GRPYVUNHSA-N	Drug
48149	JMENHIOOENGKIL-JGFWFPDNSA-N	Drug
48150	JMENXJYBCQFIRK-KRJDXUSZSA-N	Drug
48151	JMCOUWKXLXDERB-WMZOPIPTSA-N	Drug
48152	JLYXXMFPNIAWKQ-SHFUYGGZSA-N	Drug
48153	JMDHCJDATBJFJS-UHFFFAOYSA-N	Drug
48154	JMDPLHPAGLYHCI-DPADXCMISA-M	Drug
48155	JLEOTFZRJGKSAD-HNNXBMFYSA-N	Drug
48156	JLBSVDZUWJLOCF-GTWSWNCMSA-N	Drug
48157	JLBTYPJRECBOEI-XOSAMSDTSA-N	Drug
48158	JLCDLBNIBBAWCH-UHFFFAOYSA-N	Drug
48159	JLCFMMIWBSZOIS-UHFFFAOYSA-N	Drug
48160	JLCIYHPKJPRAIQ-BBXSYUKCSA-N	Drug
48161	JLENOOOPKJFMMJ-MQEXBILOSA-N	Drug
48162	JLCJNFREUBTKDT-WRHAGOLESA-N	Drug
48163	JLCXCAIBGQQYNZ-QVCHXOELSA-N	Drug
48164	JLCYAQBQGNZEQO-KVPBERMSSA-N	Drug
48165	JLCYOCDGIUZMKQ-JBACZVJFSA-N	Drug
48166	JLDCBCSVNNFBMZ-NSHDSACASA-N	Drug
48167	JLDCSWRYRVBFRU-NKRVIGJNSA-N	Drug
48168	JLDIWYKSFMPIDW-UHFFFAOYSA-M	Drug
48169	JLCJSBOHWRDWQW-OAHLLOKOSA-N	Drug
48170	JMDNSUMWVYKARS-BYNIDDHOSA-N	Drug
48171	JLENCVNNHJNEOA-UHFFFAOYSA-N	Drug
48172	JLEITFULSIRKPA-UHFFFAOYSA-N	Drug
48173	JMDPLHPAGLYHCI-DPADXCMISA-N	Drug
48174	JMDPLHPAGLYHCI-PQVUBFRASA-M	Drug
48175	JMDPLHPAGLYHCI-PQVUBFRASA-N	Drug
48176	JMDQOFZFOJHOMU-UHFFFAOYSA-N	Drug
48177	JLPULHDHAOZNQI-WFTBIWLKSA-O	Drug
48178	JLDLXPZTQHZTBT-JYNQZMPESA-N	Drug
48179	JLEMYYGTXQHVFE-GMMGLHSYSA-N	Drug
48180	JLDONEFOBUEJOL-UHFFFAOYSA-N	Drug
48181	JLDSMZIBHYTPPR-UHFFFAOYSA-N	Drug
48182	JLDWWSSQBYGULG-UHFFFAOYSA-N	Drug
48183	JLDZQPPLTJTJLE-IHPCNDPISA-N	Drug
48184	JLEFZUGNFYHOCU-GWBUPURTSA-N	Drug
48185	JLEGGACLWZYPAC-PBMFZXHMSA-N	Drug
48186	JLEHXZOLGYXLOH-IYKPNBQOSA-N	Drug
48187	JLDSFXNHQDGIKF-UANBTYQASA-N	Drug
48188	JROUXBMWQRIOQN-MPJJRAAHSA-N	Drug
48189	JLYXXMFPNIAWKQ-GPIVLXJGSA-N	Drug
48190	JMAPMWNXFJANPJ-OTLMSYBKSA-N	Drug
48191	JMKXAXUZIWRZPA-UHFFFAOYSA-N	Drug
48192	JMKYUOVNRCMPDL-UYFOZJQFSA-N	Drug
48193	JMKZXFTXYLCZIC-UHFFFAOYSA-N	Drug
48194	JMLBJOYPNPOBKV-UHFFFAOYSA-N	Drug
48195	JMLJYZDAWISAJY-UHFFFAOYSA-N	Drug
48196	JMLPLSJWSHVJLP-UHFFFAOYSA-N	Drug
48197	JMKUTMOIKCXELD-UHFFFAOYSA-N	Drug
48198	JMLWBWKKDGTTAS-UMJHXOGRSA-N	Drug
48199	JMMMWKAJHBCSAV-XZBFPPINSA-N	Drug
48200	JMMSUMNUHPWPOM-ITIUQMENSA-N	Drug
48201	JMMSUMNUHPWPOM-OTXNQVFESA-N	Drug
48202	JMMWKPVZQRWMSS-UHFFFAOYSA-N	Drug
48203	JMMZSASROFIHRA-KOUWNTBJSA-N	Drug
48204	JMNCUIIGFZOUJI-URHSRZJXSA-N	Drug
48205	JMMCSYVFNQHKDV-UHFFFAOYSA-N	Drug
48206	JMKBTQYGOKJMBJ-ZQPPIKFSSA-N	Drug
48207	JMKOYBUMBDANCQ-UHFFFAOYSA-N	Drug
48208	JMKMSZNDPGTXAI-UHFFFAOYSA-N	Drug
48209	JMFRWRFFLBVWSI-NSCUHMNNSA-N	Drug
48210	JMFWYRWPJVEZPV-AVGVHVDKSA-N	Drug
48211	JMFWYRWPJVEZPV-SFBSONLZSA-N	Drug
48212	JMFWYRWPJVEZPV-WKRUDVTBSA-N	Drug
48213	JMFZUNRAZVOAHJ-UXTUSRMKSA-N	Drug
48214	JMGJDTNUMAZNLX-RWRJDSDZSA-N	Drug
48215	JMKNGQKSSXRWDQ-UHFFFAOYSA-N	Drug
48216	JMGSTZUVIHCAAA-UHFFFAOYSA-N	Drug
48217	JMHCDGDUHPYYSG-UHFFFAOYSA-N	Drug
48218	JMHDCYDSYHLATB-UHFFFAOYSA-N	Drug
48219	JMHFNRPTASWHFH-VURPBSNISA-N	Drug
48220	JMHGBISEAGEKAI-NJIWHLQVSA-N	Drug
48221	JMILOTKBOBTKBB-FCQUAONHSA-N	Drug
48222	JMKLDKKRJNPACS-UHFFFAOYSA-N	Drug
48223	JMGZKUMTFGHNRS-OLZOCXBDSA-N	Drug
48224	JMANVNJQNLATNU-UHFFFAOYSA-N	Drug
48225	JMIVMPNXCOQVLE-GXTAWKLYSA-N	Drug
48226	JMJBXDWFZVLFDK-UHFFFAOYSA-N	Drug
48227	JMBCDSUOYMQCGL-XKRUHUBRSA-N	Drug
48228	JMBFLTLAOSJEEW-UHFFFAOYSA-N	Drug
48229	JMBIRQSFRFXQDX-GEMDTXPYSA-J	Drug
48230	JMBIRQSFRFXQDX-GEMDTXPYSA-N	Drug
48231	JMBRNXUOLJFURW-BEAPCOKYSA-N	Drug
48232	JMBRWJAVUIITGV-LNNMZZBZSA-N	Drug
48233	JMBAYAOTPDVMAE-SNAWJCMRSA-N	Drug
48234	JMBXBCXKUSIETJ-OTBAXIJASA-N	Drug
48235	JMBZQJZJAXXGDP-JSRBVGTNSA-N	Drug
48236	JMBZQJZJAXXGDP-YZYNAAERSA-N	Drug
48237	JMCGENBWRIPSAH-LNSLMCEBSA-N	Drug
48238	JMCHPNQXMYTLMV-UHFFFAOYSA-N	Drug
48239	JMCKWTQLJNQCTD-UHFFFAOYSA-N	Drug
48240	JMAQRWJDTVOWEA-UHFFFAOYSA-N	Drug
48241	JMBZAHZJKNMSBL-OYDYTUKUSA-N	Drug
48242	JMIZQJXRDKPSKP-XUUWZHRGSA-N	Drug
48243	JMAYDGBZRHQJAT-QWFQJEORSA-N	Drug
48244	JMKBTQYGOKJMBJ-YONLIQCJSA-N	Drug
48245	JMJKKMLLEHNELP-UHFFFAOYSA-N	Drug
48246	JMJRRJKSACNMHZ-SRTSFBJASA-N	Drug
48247	JMJVYEINATYJHM-KLXPJGLFSA-N	Drug
48248	JMJWCANHASMNST-UHFFFAOYSA-N	Drug
48249	JMJYAJMXQVZTFW-BZSNNMDCSA-N	Drug
48250	JMJYAJMXQVZTFW-FGTMMUONSA-N	Drug
48251	JMJWCANHASMNST-ZETCQYMHSA-N	Drug
48252	JMJYAJMXQVZTFW-KSZLIROESA-N	Drug
48253	JMJYAJMXQVZTFW-KZNAEPCWSA-N	Drug
48254	JMJYAJMXQVZTFW-OKZBNKHCSA-N	Drug
48255	JMJYAJMXQVZTFW-RCCFBDPRSA-N	Drug
48256	JMJYAJMXQVZTFW-SQNIBIBYSA-N	Drug
48257	JMKBTQYGOKJMBJ-GTDKKYETSA-N	Drug
48258	JMKBTQYGOKJMBJ-OCBZDXLBSA-N	Drug
48259	JMJYAJMXQVZTFW-KURKYZTESA-N	Drug
48260	JROUXBMWQRIOQN-KRXUUXHPSA-N	Drug
48261	JROURLWMOZCGJV-UHFFFAOYSA-N	Drug
48262	JRONPIZRZBBOBR-UHFFFAOYSA-N	Drug
48263	JRHPEMVLTRADLJ-AVGNSLFASA-N	Drug
48264	JRHQODKPGBTKIY-BNJCFXFUSA-N	Drug
48265	JRHQODKPGBTKIY-FONBTEPMSA-N	Drug
48266	JRHQODKPGBTKIY-HNMNOHOESA-N	Drug
48267	JRHQODKPGBTKIY-LRZFZUCMSA-N	Drug
48268	JRHWHSJDIILJAT-UHFFFAOYSA-M	Drug
48269	JRHOHMAJDUWMNY-OVNCBTQESA-N	Drug
48270	JRHWHSJDIILJAT-UHFFFAOYSA-N	Drug
48271	JRHLUYRHYAUFNO-OBHWMGNFSA-N	Drug
48272	JRHLUYRHYAUFNO-JFUASPINSA-N	Drug
48273	JRHJXXLCNATYLS-NGZWBNMCSA-N	Drug
48274	JRHICIDFFZRYOW-KVUIIWNISA-N	Drug
48275	JRGGKERBHXAIAP-ZDXQCDESSA-N	Drug
48276	JRGHRLVWXOQJGK-UHFFFAOYSA-N	Drug
48277	JRIBPWOXWIRQOQ-GHAIFCDISA-N	Drug
48278	JRGQUJFXEWNPNC-HCHQMTHNSA-N	Drug
48279	JRHMMVBOTXEHGJ-UHFFFAOYSA-N	Drug
48280	JRFAGZKNWDXQOA-UHFFFAOYSA-N	Drug
48281	JRDMQOXNRIWIBJ-UHFFFAOYSA-D	Drug
48282	JRDMQQKXYDXSJG-WTKPLQERSA-N	Drug
48283	JRDNBWVMEFUNCQ-UHFFFAOYSA-N	Drug
48284	JRDNHFSGYCALIM-RYCKJSAKSA-N	Drug
48285	JRDPVKHVHJVBRF-UHFFFAOYSA-N	Drug
48286	JRDUENCFVDHCHL-IKDMDFKBSA-N	Drug
48287	JRGGKERBHXAIAP-WPFOTENUSA-N	Drug
48288	JRDYDYXZKFNNRQ-XPUUQOCRSA-N	Drug
48289	JREJQAWGQCMSIY-UHFFFAOYSA-N	Drug
48290	JREKSNBRIDHCTK-OAQYLSRUSA-N	Drug
48291	JREOBWLIZLXRIS-GUBZILKMSA-N	Drug
48292	JREOXIRIVLLXMO-MWNCGOSWSA-N	Drug
48293	JRESXRRJWODGGI-IJFZLPDQSA-N	Drug
48294	JREXMLWGPKSZOP-BQYQJAHWSA-N	Drug
48295	JREFNQRRGWDQIT-UHFFFAOYSA-N	Drug
48296	JRDLQSLNJLZYQK-MBVKLORRSA-N	Drug
48297	JRGQUJFXEWNPNC-SWHOEDMASA-N	Drug
48298	JRGSONPJAHDIGK-WBPJKTCNSA-N	Drug
48299	JQYFSFNSNVRUPY-UHFFFAOYSA-N	Drug
48300	JQYHXAPKBUDBOM-UHFFFAOYSA-N	Drug
48301	JQYLOYZQPAYVNC-HNTZCAITSA-N	Drug
48302	JQYMSOQAVLOHGP-UHFFFAOYSA-N	Drug
48303	JQYPPUHMVOITRT-HOMNMMCZSA-N	Drug
48304	JQXGCBKGIBTCHY-PDBXOOCHSA-N	Drug
48305	JQYDECSZBZCKFQ-UHFFFAOYSA-N	Drug
48306	JQXMCRHNXBMTMR-AOTIWLIOSA-N	Drug
48307	JQXRWMLDLWYXKW-KWEXCAGTSA-N	Drug
48308	JQYVZBJAEMGICC-ZYHOBAKYSA-N	Drug
48309	JQXRWMLDLWYXKW-UVOOADHXSA-N	Drug
48310	JQXRWMLDLWYXKW-XUSXOZRFSA-N	Drug
48311	JRIGPNIBCLRVKO-GWHBCOKCSA-N	Drug
48312	JQYYDAPQCHWQCC-UHFFFAOYSA-N	Drug
48313	JQXOSOSQEZWUGN-UHFFFAOYSA-N	Drug
48314	JRGSNFZUTBSLSG-ZKNHNOBHSA-N	Drug
48315	JQYCSQASGZODFD-GHTZIAJQSA-N	Drug
48316	JQYAUOPJHODSNH-XOQZDTPSSA-N	Drug
48317	JRGYNXKJYVLQBR-QPBHWVAKSA-N	Drug
48318	JRDCNBZYYIEMRB-YWZLYKJASA-N	Drug
48319	JRHGBVMMQSXTNA-LYKKTTPLSA-N	Drug
48320	JRHHAUSYXYDKGJ-SEDTXNTKSA-M	Drug
48321	JRHHAUSYXYDKGJ-SEDTXNTKSA-N	Drug
48322	JRHHJNMASOIRDS-UHFFFAOYSA-N	Drug
